"page_id","urlslug","ID","ALIGN","SEX","ALIVE","APPEARANCES","FIRST.APPEARANCE","comic","PHYSICAL"
15361,"\/Aardvark_(Earth-616)","Secret Identity","","Male Characters","Living Characters",1,"","marvl"," , Brown Hair"
505652,"\/Thing_from_the_Swamp_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",1,"Mar-45","Marvel"," , Brown Hair"
124040,"\/Helen_Stacy_(Earth-616)","Public Identity","Good Characters","Female Characters","Living Characters",1,"Jul-97","marvl"," , "
584320,"\/Taran_(Earth-616)","Public Identity","Good Characters","Female Characters","Living Characters",1,"Jan-02","marvl"," , Black Hair"
487176,"\/Frank_Rone_(Earth-616)","Public Identity","Bad Characters","Male Characters","Living Characters",1,"May-43","Marvel Comics"," , Black Hair"
206660,"\/wiki\/Galahad_II_(New_Earth)","Secret Identity","Good Characters","Male Characters","Living Characters",11,"2010, September","DC","Blue Eyes , Brown Hair"
130265,"\/Blue_Talon_(Earth-616)","","Bad Characters","Male Characters","Deceased Characters",1,"Oct-72","Marvel"," , Brown Hair"
62750,"\/wiki\/Shondra_Kinsolving_(New_Earth)","Public Identity","Good Characters","Female Characters","Living Characters",18,"1992, November","DC Comics","Brown Eyes , Black Hair"
16722,"\/Taylor_(Earth-616)","","Good Characters","Male Characters","Living Characters",3,"Oct-92","marvelcomics"," , Bald"
13230,"\/Lupa_Lupoff_(Earth-616)","Secret Identity","Bad Characters","Female Characters","Deceased Characters",1,"Feb-54","marvl"," , Blond Hair"
2409,"\/Jordan_Dixon_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",11,"Jan-73","marvl"," , "
16067,"\/Lynn_Michaels_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",34,"Sep-92","Marvel Comics","Blue Eyes , Blond Hair"
186673,"\/Se%C3%B1or_Muerte_(Terrorist)_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"Jan-90","Marvel Comics"," , "
397776,"\/Star_Child_(Earth-616)","Secret Identity","Neutral Characters","","Living Characters",5,"Dec-10","marvel","Red Eyes , No Hair"
1414,"\/Phillip_Sterling_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",32,"Apr-68","Marvel","Blue Eyes , Grey Hair"
8754,"\/Colonel_Hendershoot_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",5,"Nov-63","marvelcomics"," , Black Hair"
254262,"\/Jean_DeZoan_(Earth-616)","","Bad Characters","Male Characters","Living Characters",3,"Mar-93","marvelcomics"," , Brown Hair"
420861,"\/Gary_Quinn_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",2,"Aug-06","MV"," , Brown Hair"
564996,"\/Sisyphus_(Earth-616)","Public Identity","","Male Characters","Living Characters",4,"Jun-94","Marvel"," , Bald"
418835,"\/Eliza_Robbins_(Earth-616)","","Neutral Characters","Female Characters","Living Characters",8,"Jul-02","Marvel"," , "
488774,"\/Karal_(Earth-616)","No Dual Identity","Neutral Characters","Male Characters","Living Characters",2,"","MV"," , "
474545,"\/Doctor_Rogan_(Earth-616)","Public Identity","","Male Characters","Living Characters",1,"Mar-02","Marvel Comics"," , Grey Hair"
28472,"\/wiki\/Lonar_(New_Earth)","Public Identity","","Male Characters","Deceased Characters",16,"1971, November","DC","Brown Eyes , Black Hair"
487893,"\/Idiot_(Earth-616)","","Bad Characters","Male Characters","Living Characters",4,"Dec-84","marvl","White Eyes , "
22315,"\/Maximilian_Stone_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",2,"Nov-93","MV","Blue Eyes , Bald"
239005,"\/wiki\/Vitaman_(New_Earth)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"2006, May","DC comics"," , Blond Hair"
45155,"\/Saboteur_(Earth-616)","Secret Identity","Bad Characters","Female Characters","Deceased Characters",3,"Aug-98","Marvel"," , White Hair"
18853,"\/Barney_Bushkin_(Earth-616)","No Dual Identity","Good Characters","Male Characters","Living Characters",33,"Aug-65","Marvel","Brown Eyes , Grey Hair"
474734,"\/Captain_Achhimmel_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",NA,"Jun-42","Marvel Comics"," , White Hair"
104157,"\/Sponge_(Earth-616)","Secret Identity","Neutral Characters","Female Characters","Living Characters",3,"Mar-93","Marvel Comics"," , Black Hair"
212117,"\/wiki\/Mad_Hat_Harry_(New_Earth)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"2011, March","DC Comics"," , "
584868,"\/Magna_Mind_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"","marvelcomics"," , Black Hair"
57766,"\/Meru_(Earth-616)","","","Male Characters","Living Characters",3,"Mar-82","marvelcomics","White Eyes , Grey Hair"
474091,"\/Cherry_(NYPD)_(Earth-616)","Public Identity","Neutral Characters","Male Characters","Living Characters",1,"Jan-02","marvel"," , Brown Hair"
289226,"\/wiki\/Sodium_(New_Earth)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"1963, July","DC Comics","Photocellular Eyes , "
29162,"\/Emelia_Witherspoon_(Earth-616)","Public Identity","Good Characters","Female Characters","Living Characters",6,"Nov-91","marvelcomics"," , White Hair"
184682,"\/wiki\/Download_(New_Earth)","","Bad Characters","Female Characters","Living Characters",NA,"1997, October","DC Comics"," , "
419815,"\/Vise_(Earth-616)","Secret Identity","Bad Characters","Female Characters","Living Characters",8,"Jul-98","Marvel","Blue Eyes , Red Hair"
528616,"\/Juanita_Lopez_(Earth-616)","","Neutral Characters","Female Characters","Living Characters",NA,"Jan-81","Marvel","Brown Eyes , Black Hair"
499514,"\/Joanne_Lucas_(Earth-616)","No Dual Identity","Neutral Characters","Female Characters","Living Characters",1,"Jan-09","marvelcomics","Brown Eyes , Brown Hair"
16944,"\/Michael_Nowlan_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",2,"Jun-86","Marvel","Brown Eyes , Brown Hair"
11651,"\/wiki\/Hannibal_Bates_(New_Earth)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",26,"2006, July","DC"," , "
15909,"\/Ben_Hamill_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",72,"Jan-04","MV"," , "
708702,"\/Daglio_(Earth-616)","Public Identity","Bad Characters","Male Characters","Living Characters",1,"Dec-41","Marvel Comics"," , Black Hair"
473441,"\/Marcus_Arlington_III_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",3,"Jan-98","MV","Black Eyes , Brown Hair"
578698,"\/Charlie_Cluster-7_(Cluster)_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",11,"Feb-13","marvl","Blue Eyes , Black Hair"
622628,"\/Juan_Dos_Rios_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",1,"Jan-54","marvl"," , Black Hair"
458029,"\/Karas_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",8,"Feb-80","Marvel Comics"," , Red Hair"
709515,"\/Joe_Mallon_(Earth-616)","Public Identity","Neutral Characters","Male Characters","Living Characters",1,"Sep-48","Marvel Comics"," , White Hair"
5271,"\/wiki\/Patrick_MacGuire_II_(New_Earth)","Secret Identity","Good Characters","Male Characters","Living Characters",41,"1970, October","dc comics"," , Red Hair"
703876,"\/Pinch_(Earth-616)","Secret Identity","Neutral Characters","Female Characters","Living Characters",12,"","marvl","Brown Eyes , Black Hair"
260009,"\/Jim_Redfield_(Earth-616)","Public Identity","","Male Characters","Living Characters",2,"Nov-94","marvel"," , Black Hair"
86061,"\/Howard_Lindley_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",3,"Oct-61","marvl"," , "
15376,"\/Torg_(Agent_of_Frederick_Dirkreich)_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"Jul-90","Marvel"," , "
23873,"\/Cold_Winter_(Earth-616)","","Bad Characters","Male Characters","Living Characters",2,"Jan-96","marvl","Red Eyes , No Hair"
437197,"\/Captain_Ott_(Earth-616)","Secret Identity","Neutral Characters","Male Characters","Living Characters",1,"Jan-40","marvel"," , "
680881,"\/Sentinel_1_(Earth-616)","Public Identity","Bad Characters","","Living Characters",3,"Nov-65","MV"," , "
53106,"\/Antiphon_(Earth-616)","","","","Deceased Characters",1,"May-07","marvelcomics"," , "
95648,"\/wiki\/Santiago_Vargas_(New_Earth)","Secret Identity","Good Characters","Male Characters","Living Characters",22,"1955, January","DC Comics","Brown Eyes , Black Hair"
18375,"\/Alex_Flores_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",21,"Oct-91","Marvel","Blue Eyes , Blond Hair"
423026,"\/Marc_Spector_(Clone)_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",2,"Nov-10","marvelcomics","Brown Eyes , Brown Hair"
22237,"\/wiki\/Beverly_Lewis_(New_Earth)","","","Female Characters","Living Characters",43,"1980, May","DC Comics","Green Eyes , Red Hair"
467851,"\/Mrs._Abbott_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",1,"Oct-08","Marvel"," , Brown Hair"
625814,"\/Bloody_Mary_(Earth-616)","Public Identity","Bad Characters","Female Characters","Living Characters",1,"Apr-54","marvelcomics"," , Black Hair"
666994,"\/Mary_Kelleher_(Earth-616)","Public Identity","Good Characters","Female Characters","Living Characters",2,"Jul-97","marvelcomics"," , Blond Hair"
71926,"\/Prime_Director_(Earth-616)","","Good Characters","Male Characters","Deceased Characters",8,"Dec-79","MV"," , White Hair"
241206,"\/Bartak_(Earth-616)","","Bad Characters","Male Characters","Living Characters",6,"Apr-82","Marvel Comics"," , "
489350,"\/Franz_Papp_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",1,"Jul-43","Marvel Comics"," , "
192422,"\/wiki\/D%27Kay_D%27Razz_(New_Earth)","Secret Identity","Bad Characters","Female Characters","Deceased Characters",NA,"2010, July","dc comics","Red Eyes , "
24753,"\/Joan_Eaton_(Earth-616)","Secret Identity","Good Characters","Female Characters","Living Characters",3,"Nov-00","marvl"," , Blond Hair"
18575,"\/Makio_Yakaki_(Earth-616)","","","Female Characters","Living Characters",2,"Feb-93","marvl"," , Black Hair"
401440,"\/wiki\/Byakko_(New_Earth)","Secret Identity","Good Characters","Female Characters","Living Characters",4,"2002, March","DC Comics","Blue Eyes , White Hair"
8053,"\/wiki\/Gus_Gray_(New_Earth)","","Good Characters","Male Characters","Deceased Characters",16,"1973, April","DC","Black Eyes , "
79796,"\/Carl_Hollister_(Earth-616)","Secret Identity","","Male Characters","Living Characters",4,"Jan-95","Marvel","White Eyes , Blond Hair"
477846,"\/Miri_(Earth-616)","Public Identity","","Female Characters","Living Characters",1,"Sep-86","marvel","Blue Eyes , White Hair"
101253,"\/Black_Maria_(Earth-616)","Secret Identity","Neutral Characters","Female Characters","Living Characters",3,"Dec-07","Marvel","White Eyes , Black Hair"
130946,"\/wiki\/Roger_Romaine_(New_Earth)","","Bad Characters","Male Characters","Living Characters",5,"1979, October","dc comics"," , "
49230,"\/wiki\/Forager_III_(New_Earth)","Secret Identity","Good Characters","Female Characters","Living Characters",16,"2007, July","DC Comics"," , "
498584,"\/Hank_(Earth-616)","Public Identity","Neutral Characters","Male Characters","Living Characters",1,"Jan-88","MV"," , Blond Hair"
301307,"\/wiki\/Emil_Veldt_(New_Earth)","","Bad Characters","Male Characters","Deceased Characters",1,"1981, April","DC Comics"," , Black Hair"
288909,"\/Ruthar_(Earth-616)","No Dual Identity","Bad Characters","Male Characters","Living Characters",1,"Nov-88","marvel","Blue Eyes , Black Hair"
705608,"\/Batch-13_(Earth-616)","Secret Identity","Bad Characters","Agender Characters","Living Characters",NA,"Feb-95","marvelcomics","Red Eyes , No Hair"
471056,"\/Mister_Powers_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",1,"Apr-42","Marvel Comics"," , Black Hair"
19329,"\/Roger_Norvell_(Earth-616)","Secret Identity","Good Characters","Male Characters","Living Characters",28,"Jul-78","Marvel Comics","Blue Eyes , Red Hair"
1445,"\/Leonard_Samson_(Earth-616)","Public Identity","Good Characters","Male Characters","Deceased Characters",260,"Jul-71","Marvel","Brown Eyes , Green Hair"
134006,"\/wiki\/Vaughn_(New_Earth)","","Good Characters","Male Characters","Living Characters",6,"2009, January","DC comics"," , "
30097,"\/wiki\/Kent_V._Nelson_(New_Earth)","Secret Identity","Good Characters","Male Characters","Living Characters",64,"2007, November","DC","Brown Eyes , Blond Hair"
655935,"\/Smedley_Kornfeld_(Earth-616)","Secret Identity","Neutral Characters","Male Characters","Deceased Characters",2,"","Marvel","Blue Eyes , Bald"
499401,"\/Colonel_Strauheim_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",1,"Jun-44","Marvel"," , Bald"
97113,"\/wiki\/Esteban_of_the_Posse_(New_Earth)","","Neutral Characters","Male Characters","Living Characters",1,"2006, September","DC comics","Brown Eyes , Black Hair"
288053,"\/wiki\/Blur_(New_Earth)","Public Identity","Bad Characters","","Living Characters",1,"2006, January","DC comics"," , "
2346,"\/Roberto_da_Costa_(Reignfire)_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",16,"Sep-93","Marvel Comics"," , No Hair"
2201,"\/Nadar_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",3,"Jan-81","Marvel"," , Black Hair"
329430,"\/Merriem_Drew_(Earth-616)","","","Female Characters","Deceased Characters",12,"Apr-78","Marvel"," , "
448375,"\/Pere_Kauraka_(Earth-616)","Public Identity","Good Characters","Male Characters","Living Characters",1,"Sep-40","marvel"," , "
158992,"\/wiki\/Rebecca_McFadden_(New_Earth)","","Good Characters","Female Characters","Living Characters",4,"1999, April","DC","Green Eyes , Brown Hair"
83304,"\/Maya_Teraxtola_(Earth-616)","","","Female Characters","Living Characters",10,"Mar-93","marvel"," , Blond Hair"
607127,"\/Bullfinch_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",2,"Jun-91","marvl"," , Black Hair"
16657,"\/Warp_Savant_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"Jul-01","marvelcomics","Blue Eyes , Blue Hair"
1567,"\/Carl_Denti_(Earth-616)","Public Identity","Neutral Characters","Male Characters","Living Characters",18,"Jun-93","Marvel","Brown Eyes , Brown Hair"
622658,"\/Feuille_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Living Characters",1,"Jan-98","marvelcomics"," , "
114089,"\/Atsuko_(Earth-616)","","Good Characters","Female Characters","Deceased Characters",3,"May-08","marvelcomics","Black Eyes , Black Hair"
120277,"\/William_Hollister_(Earth-616)","No Dual Identity","Good Characters","Male Characters","Living Characters",14,"Feb-08","Marvel","Brown Eyes , Black Hair"
347274,"\/Tranta_(Earth-616)","","Good Characters","","Living Characters",NA,"Sep-91","marvel"," , No Hair"
17519,"\/wiki\/Ronald_Troupe_(New_Earth)","Public Identity","Good Characters","Male Characters","Living Characters",90,"1991, July","DC Comics","Brown Eyes , Black Hair"
144527,"\/wiki\/Bivvix_(New_Earth)","","Good Characters","Male Characters","Deceased Characters",7,"1993, August","DC Comics"," , "
238046,"\/Crypto-Man_(Earth-616)","Public Identity","Bad Characters","","Living Characters",4,"Mar-70","MV"," , "
548373,"\/Oog_(Martian)_(Earth-616)","Public Identity","Bad Characters","Male Characters","Deceased Characters",1,"Jan-49","marvelcomics","Grey Eyes , Bald"
441176,"\/Yurthagg_(Earth-616)","","Bad Characters","Male Characters","Living Characters",1,"Jan-86","Marvel Comics"," , "
483408,"\/Balthar_(Earth-616)","Secret Identity","Bad Characters","Male Characters","Deceased Characters",1,"Dec-42","Marvel"," , White Hair"
111450,"\/wiki\/Java_(New_Earth)","Public Identity","Bad Characters","Male Characters","Living Characters",76,"1965, January","DC","Black Eyes , Black Hair"
708971,"\/Ed_Rutgers_(Earth-616)","Public Identity","Neutral Characters","Male Characters","Deceased Characters",1,"Sep-45","Marvel Comics"," , White Hair"
171444,"\/wiki\/Adam_Kroft_(New_Earth)","Secret Identity","Bad Characters","Male Characters","Living Characters",3,"1994, November","DC Comics","Black Eyes , "
688893,"\/Joanna_Nivena_(Earth-616)","Public Identity","Good Characters","Female Characters","Living Characters",2,"Jul-89","Marvel","Green Eyes , Blond Hair"
